empresa_id;equipo_id;nom_equipo;propiedad;cudn;tipo_equipo;alimentador_id;nodo_id;tramo_id;estado;tipo_inst;fases_id;ubicación_prot;tension_nom;cap_diseno;Coci_ikss;Coci_iasym;Coci_Ipeak;Coci_Ik;telecomandado;tipo_operacion;datum;zona;x;y;long;lat
18;677;Interrupt.General MT ubicado en soporte placa -221;Inst. de prop. terce;QA3AA30N01N0000;Desconectadores Fusibles;677;38635733;;Normalment;Aéreo;RST;;;0;;;;;;No Aplica;PSAD56;19;186750.234;5702479.665;-72.6077911;-38.7734326
18;415483;DF 8kAR 2F¸ Placa 651167;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;38087708;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;182064.842;5700672.423;-72.6624494;-38.7880089
18;416723;DF 8kAR 3F¸ Placa 157445;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;39408050;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;181501.76;5702351.707;-72.6681445;-38.7727042
18;416839;DF 8kAR 2ø ubicado en soporte placa 255119;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;39723287;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;181055.951;5699877.913;-72.6744088;-38.7947894
18;416976;DF 8kAR 2F¸ Placa 158335;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;39636723;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;173170.304;5699210.864;-72.765333;-38.7978993
18;416997;DF 8kAR 2ø ubicado en soporte placa 165309;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;39912978;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;174878.236;5699088.788;-72.7457654;-38.7996286
18;417024;DF 8kAR 2ø ubicado en soporte placa 158316;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;40134842;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;171796.595;5698588.542;-72.7814134;-38.8029846
18;417141;DF 8kAR 2F¸ Placa 271437;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;40285948;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;170548.194;5699919.671;-72.7951229;-38.79055
18;417210;SC 300A 3ø ubicado en soporte placa 157487;Inst. de distribució;QC3AB1BW01A0300;Desconectadores cuchillo;677;37722031;;Normalment;Aéreo;RST;;;300;;;;;;Motorizado;PSAD56;19;184721.64;5702793.905;-72.6309528;-38.7698839
18;417264;DF 8kAR 2ø ubicado en soporte placa 165379;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;38752628;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;177123.768;5700339.561;-72.7193763;-38.7892067
