empresa_id;conductor_id;tipo_conductor;cudn;detalle;cap_diseno;cap_termica;x_s0;x_s1;r_s0;r_s1;mat_conductor;tipo_proteccion;mat_aislante;separacion_fases;seccion_valor;seccion_unid
18;24636341;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24636406;;;Aereo MT;;;;;;;;;;;;
18;24636473;;;Subterraneo BT;;;;;;;;;;;;
18;24636534;;;Red Mt Particular;;;;;;;;;;;;
18;24636595;;;Red Mt Particular;;;;;;;;;;;;
18;24636648;;;Aereo MT;;;;;;;;;;;;
18;24636714;;;Subterraneo BT;;;;;;;;;;;;
18;24636771;;;Aereo BT;;;;;;;;;;;;
18;24636834;;;Aereo MT;;;;;;;;;;;;
18;24636898;;;Aereo BT;;;;;;;;;;;;
18;24636964;;;Aereo BT;;;;;;;;;;;;
18;24637031;;;Subterraneo BT;;;;;;;;;;;;
18;24637106;;;Subterraneo BT;;;;;;;;;;;;
18;24637174;;;Subterraneo BT;;;;;;;;;;;;
18;24637240;;;Red Mt Particular;;;;;;;;;;;;
18;24637321;;;Subterraneo BT;;;;;;;;;;;;
18;24637392;;;Subterraneo BT;;;;;;;;;;;;
18;24637467;;;Aereo MT;;;;;;;;;;;;
18;24637538;;;Aereo MT;;;;;;;;;;;;
18;24637608;;;Aereo BT;;;;;;;;;;;;
18;24637692;;;Subterraneo BT;;;;;;;;;;;;
18;24637765;;;Subterraneo MT;;;;;;;;;;;;
18;24637835;;;Red Mt Particular;;;;;;;;;;;;
18;24637902;;;Subterraneo BT;;;;;;;;;;;;
18;24637968;;;Red Mt Particular;;;;;;;;;;;;
18;24638034;;;Subterraneo MT;;;;;;;;;;;;
18;24638091;;;Aereo MT;;;;;;;;;;;;
18;24638151;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24638207;;;Aereo BT;;;;;;;;;;;;
18;24638249;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24638300;;;Aereo BT;;;;;;;;;;;;
18;24638350;;;Aereo BT;;;;;;;;;;;;
18;24638399;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24638435;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24638521;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24638577;;;Aereo BT;;;;;;;;;;;;
18;24638629;;;Aereo BT;;;;;;;;;;;;
18;24638684;;;Aereo BT;;;;;;;;;;;;
18;24638740;;;Aereo BT;;;;;;;;;;;;
18;24638791;;;Aereo BT;;;;;;;;;;;;
18;24638845;;;Aereo BT;;;;;;;;;;;;
18;24638900;;;Aereo MT;;;;;;;;;;;;
18;24638954;;;Subterraneo BT;;;;;;;;;;;;
18;24639000;;;Red BT Particular;;;;;;;;;;;;
18;24639051;;;Subterraneo BT;;;;;;;;;;;;
18;24639103;;;Subterraneo BT;;;;;;;;;;;;
18;24639157;;;Subterraneo BT;;;;;;;;;;;;
18;24639215;;;Aereo BT;;;;;;;;;;;;
18;24639272;;;Red Mt Particular;;;;;;;;;;;;
18;24639330;;;Subterraneo MT;;;;;;;;;;;;
18;24639388;;;Red BT Particular;;;;;;;;;;;;
18;24639440;;;Aereo BT;;;;;;;;;;;;
18;24639527;;;Subterraneo BT;;;;;;;;;;;;
18;24639584;;;Red BT Particular;;;;;;;;;;;;
18;24639641;;;Aereo BT;;;;;;;;;;;;
18;24639697;;;Subterraneo MT;;;;;;;;;;;;
18;24639752;;;Subterraneo MT;;;;;;;;;;;;
18;24639847;;;Subterraneo BT;;;;;;;;;;;;
18;24639902;;;Subterraneo BT;;;;;;;;;;;;
18;24639959;;;Subterraneo BT;;;;;;;;;;;;
18;24640002;;;Red Mt Particular;;;;;;;;;;;;
18;24640061;;;Aereo BT;;;;;;;;;;;;
18;24640119;;;Subterraneo BT;;;;;;;;;;;;
18;24640175;;;Aereo BT;;;;;;;;;;;;
18;24640225;;;Red BT Particular;;;;;;;;;;;;
18;24640279;;;Red BT Particular;;;;;;;;;;;;
18;24640334;;;Red Mt Particular;;;;;;;;;;;;
18;24640390;;;Aereo BT;;;;;;;;;;;;
18;24640463;;;Aereo BT;;;;;;;;;;;;
18;24640529;;;Aereo BT;;;;;;;;;;;;
18;24640578;;;Aereo BT;;;;;;;;;;;;
18;24640631;;;Red Mt Particular;;;;;;;;;;;;
18;24640676;;;Red Mt Particular;;;;;;;;;;;;
18;24640718;;;Aereo MT;;;;;;;;;;;;
18;24640761;;;Aereo BT;;;;;;;;;;;;
18;24640811;;;Aereo MT;;;;;;;;;;;;
18;24640855;;;Subterraneo BT;;;;;;;;;;;;
18;24640912;;;Aereo MT;;;;;;;;;;;;
18;24640964;;;Subterraneo MT;;;;;;;;;;;;
18;24641013;;;Subterraneo BT;;;;;;;;;;;;
18;24641065;;;Red Mt Particular;;;;;;;;;;;;
18;24641108;;;Aereo BT;;;;;;;;;;;;
18;24641150;;;Aereo MT;;;;;;;;;;;;
18;24641194;;;Aereo MT;;;;;;;;;;;;
18;24641247;;;Aereo MT;;;;;;;;;;;;
18;24641296;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641349;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641391;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641444;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641468;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641524;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641583;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641640;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641697;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641754;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641812;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641871;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641925;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24641978;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642049;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642108;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642162;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642218;;;Subterraneo BT;;;;;;;;;;;;
18;24642278;;;Subterraneo MT;;;;;;;;;;;;
18;24642330;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24642385;;;Aereo MT;;;;;;;;;;;;
18;24642442;;;Subterraneo MT;;;;;;;;;;;;
18;24642495;;;Subterraneo MT;;;;;;;;;;;;
18;24642550;;;Aereo MT;;;;;;;;;;;;
18;24642604;;;Aereo MT;;;;;;;;;;;;
18;24642662;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642716;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642773;;;Subterraneo MT;;;;;;;;;;;;
18;24642828;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642883;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642928;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24642981;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643033;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643091;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643140;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643163;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643209;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643265;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643319;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643372;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643428;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643470;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643524;;;Red BT Particular;;;;;;;;;;;;
18;24643580;;;Subterraneo BT;;;;;;;;;;;;
18;24643637;;;Subterraneo BT;;;;;;;;;;;;
18;24643689;;;Subterraneo MT;;;;;;;;;;;;
18;24643745;;;Subterraneo BT;;;;;;;;;;;;
18;24643785;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643840;;;Aereo BT;;;;;;;;;;;;
18;24643929;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24643985;;;Subterraneo BT;;;;;;;;;;;;
18;24644028;;;Subterraneo BT;;;;;;;;;;;;
18;24644086;;;Aereo BT;;;;;;;;;;;;
18;24644143;;;Aereo BT;;;;;;;;;;;;
18;24644198;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24644256;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24644316;;;Subterraneo BT;;;;;;;;;;;;
18;24644373;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24644421;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24644472;;;Aereo BT;;;;;;;;;;;;
18;24644522;;;Acometida BT;;;;;;;;;;;;
18;24644579;;;Subterraneo MT;;;;;;;;;;;;
18;24644633;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24644690;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24644746;;;Subterraneo BT;;;;;;;;;;;;
18;24644800;;;Aereo BT;;;;;;;;;;;;
18;24644855;;;Aereo MT;;;;;;;;;;;;
18;24644910;;;Aereo MT;;;;;;;;;;;;
18;24644965;;;Aereo BT;;;;;;;;;;;;
18;24645018;;;Aereo MT;;;;;;;;;;;;
18;24645079;;;Subterraneo MT;;;;;;;;;;;;
18;24645135;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24645190;;;Aereo BT;;;;;;;;;;;;
18;24645247;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24645307;;;Subterraneo MT;;;;;;;;;;;;
18;24645365;;;Subterraneo MT;;;;;;;;;;;;
18;24645420;;;Aereo MT;;;;;;;;;;;;
18;24645480;;;Subterraneo MT;;;;;;;;;;;;
18;24645535;;;Subterraneo BT;;;;;;;;;;;;
18;24645592;;;Subterraneo BT;;;;;;;;;;;;
18;24645647;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24645700;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24645753;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24645808;;;Subterraneo BT;;;;;;;;;;;;
18;24645825;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24645881;;;Aereo MT;;;;;;;;;;;;
18;24645940;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24645999;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24646059;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24646104;;;Aereo BT;;;;;;;;;;;;
18;24646156;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24646207;;;Subterraneo BT;;;;;;;;;;;;
18;24646262;;;Subterraneo BT;;;;;;;;;;;;
18;24646319;;;Aereo MT;;;;;;;;;;;;
18;24646374;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24646439;;;Subterraneo BT;;;;;;;;;;;;
18;24646481;;;Subterraneo BT;;;;;;;;;;;;
18;24646541;;;Subterraneo BT;;;;;;;;;;;;
18;24646595;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24646661;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24646712;;;Red Mt Particular;;;;;;;;;;;;
18;24646760;;;Aereo MT;;;;;;;;;;;;
18;24646809;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24646862;;;Aereo MT;;;;;;;;;;;;
18;24646912;;;Red Mt Particular;;;;;;;;;;;;
18;24646964;;;Aereo MT;;;;;;;;;;;;
18;24647021;;;Aereo MT;;;;;;;;;;;;
18;24647064;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24647128;;;Subterraneo BT;;;;;;;;;;;;
18;24647178;;;Aereo MT;;;;;;;;;;;;
18;24647226;;;Subterraneo MT;;;;;;;;;;;;
18;24647273;;;Aereo BT;;;;;;;;;;;;
18;24647320;;;Subterraneo MT;;;;;;;;;;;;
18;24647356;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24647405;;;Red Mt Particular;;;;;;;;;;;;
18;24647454;;;Red Mt Particular;;;;;;;;;;;;
18;24647505;;;Subterraneo MT;;;;;;;;;;;;
18;24647555;;;Aereo BT;;;;;;;;;;;;
18;24647608;;;Aereo BT;;;;;;;;;;;;
18;24647662;;;Subterraneo BT;;;;;;;;;;;;
18;24647712;;;Red BT Particular;;;;;;;;;;;;
18;24647767;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24647816;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24647868;;;Subterraneo BT;;;;;;;;;;;;
18;24647911;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24647966;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24648019;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648070;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648120;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648173;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648225;;;Aereo BT;;;;;;;;;;;;
18;24648277;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648330;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648384;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648439;;;Red BT Particular;;;;;;;;;;;;
18;24648492;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648547;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648594;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648641;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648689;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648733;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648775;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648823;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24648881;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24648939;;;Subterraneo MT;;;;;;;;;;;;
18;24648995;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24649055;;;Red Mt Particular;;;;;;;;;;;;
18;24649107;;;Aereo MT;;;;;;;;;;;;
18;24649161;;;Aereo MT;;;;;;;;;;;;
18;24649237;;;Aereo MT;;;;;;;;;;;;
18;24649288;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24649340;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24649391;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24649446;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24649496;;;Red BT Particular;;;;;;;;;;;;
18;24649545;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24649597;;;Aereo BT;;;;;;;;;;;;
18;24649655;;;Aereo BT;;;;;;;;;;;;
18;24649670;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24649724;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24649801;;;Red BT Particular;;;;;;;;;;;;
18;24649862;;;Red BT Particular;;;;;;;;;;;;
18;24649916;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24649966;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24650016;;;Red BT Particular;;;;;;;;;;;;
18;24650070;;;Aereo MT;;;;;;;;;;;;
18;24650119;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24650174;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24650225;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24650283;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24650338;;;Subterraneo BT;;;;;;;;;;;;
18;24650391;;;Subterraneo BT;;;;;;;;;;;;
18;24650448;;;Subterraneo BT;;;;;;;;;;;;
18;24650502;;;Aereo MT;;;;;;;;;;;;
18;24650555;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24650610;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24650662;;;Aereo MT;;;;;;;;;;;;
18;24650716;;;Aereo BT;;;;;;;;;;;;
18;24650768;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24650824;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24650878;;;Aereo MT;;;;;;;;;;;;
18;24650927;;;Subterraneo MT;;;;;;;;;;;;
18;24650983;;;Red Mt Particular;;;;;;;;;;;;
18;24651035;;;Subterraneo MT;;;;;;;;;;;;
18;24651092;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24651147;;;Subterraneo BT;;;;;;;;;;;;
18;24651198;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24651255;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24651307;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24651351;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24651414;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24651467;;;Red Mt Particular;;;;;;;;;;;;
18;24651508;;;Red BT Particular;;;;;;;;;;;;
18;24651561;;;Red Mt Particular;;;;;;;;;;;;
18;24651610;;;Subterraneo BT;;;;;;;;;;;;
18;24651665;;;Red Mt Particular;;;;;;;;;;;;
18;24651713;;;Aereo BT;;;;;;;;;;;;
18;24651754;;;Aereo MT;;;;;;;;;;;;
18;24651807;;;Subterraneo BT;;;;;;;;;;;;
18;24651910;;;Subterraneo MT;;;;;;;;;;;;
18;24651959;;;Aereo BT;;;;;;;;;;;;
18;24651995;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24652069;;;Subterraneo BT;;;;;;;;;;;;
18;24652105;;;Red BT Particular;;;;;;;;;;;;
18;24652156;;;Aereo MT;;;;;;;;;;;;
18;24652203;;;Aereo MT;;;;;;;;;;;;
18;24652250;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24652300;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24652350;;;Aereo BT;;;;;;;;;;;;
18;24652398;;;Red Mt Particular;;;;;;;;;;;;
18;24652456;;;Subterraneo BT;;;;;;;;;;;;
18;24652506;;;Red BT Particular;;;;;;;;;;;;
18;24652555;;;Aereo MT;;;;;;;;;;;;
18;24652602;;;Red Mt Particular;;;;;;;;;;;;
18;24652656;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24652708;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24652758;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24652812;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24652865;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24652928;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24652993;;;Aereo BT;;;;;;;;;;;;
18;24653056;;;Red BT Particular;;;;;;;;;;;;
18;24653121;;;Aereo BT;;;;;;;;;;;;
18;24653189;;;Red Mt Particular;;;;;;;;;;;;
18;24653249;;;Aereo MT;;;;;;;;;;;;
18;24653308;;;Red BT Particular;;;;;;;;;;;;
18;24653369;;;Subterraneo MT;;;;;;;;;;;;
18;24653427;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24653489;;;Aereo BT;;;;;;;;;;;;
18;24653546;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24653609;;;Red BT Particular;;;;;;;;;;;;
18;24653676;;;Subterraneo BT;;;;;;;;;;;;
18;24653733;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24653797;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24653857;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24653917;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24653989;;;Aereo MT;;;;;;;;;;;;
18;24654045;;;Aereo BT;;;;;;;;;;;;
18;24654109;;;Red BT Particular;;;;;;;;;;;;
18;24654174;;;Aereo BT;;;;;;;;;;;;
18;24654249;;;Aereo MT;;;;;;;;;;;;
18;24654313;;;Aereo MT;;;;;;;;;;;;
18;24654372;;;Aereo MT;;;;;;;;;;;;
18;24654434;;;Aereo MT;;;;;;;;;;;;
18;24654495;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24654551;;;Red Mt Particular;;;;;;;;;;;;
18;24654606;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24654674;;;Aereo BT;;;;;;;;;;;;
18;24654750;;;Subterraneo MT;;;;;;;;;;;;
18;24654841;;;Aereo MT;;;;;;;;;;;;
18;24654913;;;Aereo MT;;;;;;;;;;;;
18;24654983;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24655045;;;Red BT Particular;;;;;;;;;;;;
18;24655100;;;Subterraneo MT;;;;;;;;;;;;
18;24655153;;;Aereo MT;;;;;;;;;;;;
18;24655233;;;Red Mt Particular;;;;;;;;;;;;
18;24655308;;;Subterraneo BT;;;;;;;;;;;;
18;24655366;;;Aereo BT;;;;;;;;;;;;
18;24655436;;;Aereo BT;;;;;;;;;;;;
18;24655501;;;Aereo MT;;;;;;;;;;;;
18;24655570;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24655639;;;Aereo MT;;;;;;;;;;;;
18;24655706;;;Aereo MT;;;;;;;;;;;;
18;24655773;;;Aereo MT;;;;;;;;;;;;
18;24655846;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24655926;;;Red Mt Particular;;;;;;;;;;;;
18;24656003;;;Aereo MT;;;;;;;;;;;;
18;24656073;;;Aereo MT;;;;;;;;;;;;
18;24656149;;;Subterraneo MT;;;;;;;;;;;;
18;24656210;;;Aereo BT;;;;;;;;;;;;
18;24656286;;;Aereo BT;;;;;;;;;;;;
18;24656363;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24656417;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24656489;;;Subterraneo BT;;;;;;;;;;;;
18;24656548;;;Subterraneo BT;;;;;;;;;;;;
18;24656639;;;Subterraneo BT;;;;;;;;;;;;
18;24656698;;;Aereo BT;;;;;;;;;;;;
18;24656763;;;Subterraneo MT;;;;;;;;;;;;
18;24656828;;;Subterraneo MT;;;;;;;;;;;;
18;24656900;;;Subterraneo MT;;;;;;;;;;;;
18;24656974;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24657062;;;Red BT Particular;;;;;;;;;;;;
18;24657137;;;Aereo MT;;;;;;;;;;;;
18;24657226;;;Red Mt Particular;;;;;;;;;;;;
18;24657316;;;Aereo BT;;;;;;;;;;;;
18;24657400;;;Aereo MT;;;;;;;;;;;;
18;24657474;;;Subterraneo MT;;;;;;;;;;;;
18;24657542;;;Red BT Particular;;;;;;;;;;;;
18;24657614;;;Red BT Particular;;;;;;;;;;;;
18;24657687;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24657788;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24657866;;;Red BT Particular;;;;;;;;;;;;
18;24657942;;;Red BT Particular;;;;;;;;;;;;
18;24657998;;;Aereo MT;;;;;;;;;;;;
18;24658095;;;Subterraneo BT;;;;;;;;;;;;
18;24658178;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24658254;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24658350;;;Aereo MT;;;;;;;;;;;;
18;24658397;;;Aereo MT;;;;;;;;;;;;
18;24658479;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24658554;;;Red BT Particular;;;;;;;;;;;;
18;24658630;;;Aereo BT;;;;;;;;;;;;
18;24658717;;;Aereo BT;;;;;;;;;;;;
18;24658797;;;Red BT Particular;;;;;;;;;;;;
18;24658885;;;Aereo BT;;;;;;;;;;;;
18;24658980;;;Subterraneo BT;;;;;;;;;;;;
18;24659066;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24659152;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24659235;;;Red Mt Particular;;;;;;;;;;;;
18;24659335;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24659412;;;Aereo MT;;;;;;;;;;;;
18;24659518;;;Red Mt Particular;;;;;;;;;;;;
18;24659605;;;Red Mt Particular;;;;;;;;;;;;
18;24659674;;;Aereo BT;;;;;;;;;;;;
18;24659752;;;Red Mt Particular;;;;;;;;;;;;
18;24659835;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24659924;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24660027;;;Solo Alumbrado Publico Subterr;;;;;;;;;;;;
18;24660108;;;Aereo MT;;;;;;;;;;;;
18;24660198;;;Aereo BT;;;;;;;;;;;;
18;24660291;;;Aereo BT;;;;;;;;;;;;
18;24660378;;;Red BT Particular;;;;;;;;;;;;
18;24660463;;;Aereo MT;;;;;;;;;;;;
18;24660549;;;Aereo MT;;;;;;;;;;;;
18;24660626;;;Red BT Particular;;;;;;;;;;;;
18;24660705;;;Red BT Particular;;;;;;;;;;;;
18;24660769;;;Red BT Particular;;;;;;;;;;;;
18;24660843;;;Red Mt Particular;;;;;;;;;;;;
18;24660921;;;Red BT Particular;;;;;;;;;;;;
18;24661005;;;Red BT Particular;;;;;;;;;;;;
18;24661089;;;Red BT Particular;;;;;;;;;;;;
18;24661170;;;Red BT Particular;;;;;;;;;;;;
18;24661250;;;Red BT Particular;;;;;;;;;;;;
18;24661337;;;Red BT Particular;;;;;;;;;;;;
18;24661421;;;Red BT Particular;;;;;;;;;;;;
18;24661510;;;Red Mt Particular;;;;;;;;;;;;
18;24661592;;;Subterraneo BT;;;;;;;;;;;;
18;24661680;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24661766;;;Red BT Particular;;;;;;;;;;;;
18;24661856;;;Red BT Particular;;;;;;;;;;;;
18;24661944;;;Red BT Particular;;;;;;;;;;;;
18;24662036;;;Red Mt Particular;;;;;;;;;;;;
18;24662129;;;Aereo MT;;;;;;;;;;;;
18;24662226;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24662334;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24662428;;;Aereo MT;;;;;;;;;;;;
18;24662532;;;Subterraneo BT;;;;;;;;;;;;
18;24662605;;;Red BT Particular;;;;;;;;;;;;
18;24662679;;;Red BT Particular;;;;;;;;;;;;
18;24662790;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24662868;;;Red BT Particular;;;;;;;;;;;;
18;24662950;;;Red BT Particular;;;;;;;;;;;;
18;24663032;;;Red Mt Particular;;;;;;;;;;;;
18;24663118;;;Red BT Particular;;;;;;;;;;;;
18;24663201;;;Aereo BT;;;;;;;;;;;;
18;24663307;;;Subterraneo MT;;;;;;;;;;;;
18;24663391;;;Red BT Particular;;;;;;;;;;;;
18;24663471;;;Aereo BT;;;;;;;;;;;;
18;24663559;;;Aereo MT;;;;;;;;;;;;
18;24663643;;;Aereo MT;;;;;;;;;;;;
18;24663718;;;Aereo BT;;;;;;;;;;;;
18;24663799;;;Red Mt Particular;;;;;;;;;;;;
18;24663885;;;Aereo MT;;;;;;;;;;;;
18;24663984;;;Red BT Particular;;;;;;;;;;;;
18;24664074;;;Aereo BT;;;;;;;;;;;;
18;24664157;;;Aereo BT;;;;;;;;;;;;
18;24664253;;;Red BT Particular;;;;;;;;;;;;
18;24664353;;;Red BT Particular;;;;;;;;;;;;
18;24664453;;;Preensamblado Protegido MT;;;;;;;;;;;;
18;24664545;;;Subterraneo BT;;;;;;;;;;;;
18;24664635;;;Subterraneo MT;;;;;;;;;;;;
18;24664709;;;Red Mt Particular;;;;;;;;;;;;
18;24664789;;;Red BT Particular;;;;;;;;;;;;
18;24664870;;;Red Mt Particular;;;;;;;;;;;;
18;24664944;;;Aereo MT;;;;;;;;;;;;
18;24665024;;;Red Mt Particular;;;;;;;;;;;;
18;24665107;;;Aereo MT;;;;;;;;;;;;
18;24665192;;;Red BT Particular;;;;;;;;;;;;
18;24665286;;;Red Mt Particular;;;;;;;;;;;;
18;24665373;;;Red Mt Particular;;;;;;;;;;;;
18;24665458;;;Red BT Particular;;;;;;;;;;;;
