empresa_id,nodo_id,tipo_soporte,poste_camara_id,rotulo_poste_camara,alimentador_id,nom_comuna,nom_region,densidad_red,tension,datum,zona,y,x,lat,long
18,38306346,poste,8805091,894408,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5702987.176,188721.402,-72.58491620,-38.76956600
18,38306392,poste,8805093,894406,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5702984.038,188663.274,-72.58558540,-38.76957370
18,38307120,poste,712461,227878,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695778.713,192372.251,-72.54618920,-38.83567970
18,38307323,poste,8805089,894801,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5702992.170,188777.387,-72.58427080,-38.76954080
18,38307613,poste,9758433,1023162,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5698135.244,190686.630,-72.56451420,-38.81389480
18,38307832,poste,80338,156938,675,Temuco,La Araucanía,,0.380,PSAD56,19,5705752.927,186820.180,-72.60550420,-38.74401940
18,38307867,poste,763095,224938,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695915.582,188645.826,-72.58897720,-38.83313850
18,38308176,poste,9484405,1002583,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5705882.340,190506.401,-72.56311300,-38.74415510
18,38309732,poste,38292,165023,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5701776.406,184989.067,-72.62834480,-38.77913010
18,38310042,poste,1867026,460329,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5700084.679,189347.884,-72.57902530,-38.79589110
