empresa_id,elemento_id,fecha_utc,fecha_local,p,q,s,i,v
18,665,2023-02-06 00:15:00,2023-02-05 21:15:00,2380.346,625.187,2461.078,93.000,15340.000
18,665,2022-11-01 18:15:00,2022-11-01 15:15:00,1964.658,551.192,2040.513,78.000,15238.000
18,665,2022-08-27 05:45:00,2022-08-27 01:45:00,1696.490,348.733,1731.962,65.000,15414.000
18,665,2022-10-14 19:15:00,2022-10-14 16:15:00,2130.705,596.256,2212.560,84.000,15333.000
18,665,2023-02-04 23:30:00,2023-02-04 20:30:00,2110.295,805.862,2258.929,85.000,15447.000
18,665,2022-11-19 21:30:00,2022-11-19 18:30:00,1955.568,600.886,2045.803,76.000,15505.000
18,665,2023-02-21 00:15:00,2023-02-20 21:15:00,2583.125,542.836,2639.547,100.000,15226.000
18,665,2022-12-13 21:00:00,2022-12-13 18:00:00,2077.766,665.208,2181.654,82.000,15406.000
18,665,2022-10-12 19:30:00,2022-10-12 16:30:00,2496.267,559.616,2558.226,96.000,15428.000
18,665,2023-03-22 11:00:00,2023-03-22 08:00:00,1743.938,444.127,1799.602,69.000,15189.000
18,665,2023-03-01 16:00:00,2023-03-01 13:00:00,2081.703,649.486,2180.670,81.000,15519.000
18,665,2022-12-10 18:15:00,2022-12-10 15:15:00,2003.127,601.536,2091.498,79.000,15258.000
18,665,2022-11-18 03:45:00,2022-11-18 00:45:00,1678.334,483.318,1746.540,65.000,15491.000
18,665,2022-10-09 09:15:00,2022-10-09 06:15:00,1246.032,263.025,1273.490,48.000,15329.000
18,665,2022-05-06 03:15:00,2022-05-05 23:15:00,2585.999,422.124,2620.225,99.000,15298.000
18,665,2022-10-31 02:30:00,2022-10-30 23:30:00,2410.624,390.710,2442.081,92.000,15385.000
18,665,2022-04-23 02:15:00,2022-04-22 22:15:00,2881.220,522.028,2928.130,112.000,15197.000
18,665,2023-01-28 22:45:00,2023-01-28 19:45:00,1980.332,734.617,2112.197,80.000,15357.000
18,665,2023-01-16 05:00:00,2023-01-16 02:00:00,1340.208,430.789,1407.742,53.000,15417.000
18,665,2022-06-25 01:15:00,2022-06-24 21:15:00,3583.405,479.301,3615.318,138.000,15199.000
18,665,2022-09-21 10:00:00,2022-09-21 07:00:00,1931.686,297.551,1954.468,74.000,15256.000
18,665,2022-05-13 18:15:00,2022-05-13 14:15:00,2855.866,655.774,2930.189,110.000,15414.000
18,665,2022-09-08 18:30:00,2022-09-08 14:30:00,2674.171,532.107,2726.596,103.000,15356.000
18,665,2022-09-02 00:45:00,2022-09-01 20:45:00,3498.755,506.906,3535.285,135.000,15157.000
18,665,2022-06-15 23:15:00,2022-06-15 19:15:00,3691.601,563.602,3734.376,142.000,15257.000
18,665,2022-07-13 00:00:00,2022-07-12 20:00:00,3865.888,530.513,3902.119,148.000,15284.000
18,665,2022-06-08 14:30:00,2022-06-08 10:30:00,3217.305,713.649,3295.504,125.000,15308.000
18,665,2022-10-19 10:15:00,2022-10-19 07:15:00,1666.977,362.949,1706.032,65.000,15153.000
18,665,2022-08-27 16:30:00,2022-08-27 12:30:00,2718.569,500.769,2764.306,105.000,15257.000
18,665,2022-11-14 10:00:00,2022-11-14 07:00:00,1623.737,393.444,1670.724,64.000,15223.000
18,665,2022-05-02 21:45:00,2022-05-02 17:45:00,2687.203,545.236,2741.959,103.000,15436.000
18,665,2023-02-27 13:30:00,2023-02-27 10:30:00,1768.040,411.700,1815.341,71.000,14755.000
18,665,2023-03-27 13:00:00,2023-03-27 10:00:00,1975.519,504.646,2038.956,77.000,15289.000
18,665,2022-12-26 08:15:00,2022-12-26 05:15:00,1234.167,574.109,1361.165,51.000,15452.000
18,665,2022-09-09 20:30:00,2022-09-09 16:30:00,2452.063,559.691,2515.127,94.000,15486.000
18,665,2022-07-17 00:00:00,2022-07-16 20:00:00,3352.674,468.684,3385.275,129.000,15253.000
18,665,2022-12-12 21:30:00,2022-12-12 18:30:00,2054.068,611.136,2143.055,81.000,15389.000
18,665,2022-09-19 00:00:00,2022-09-18 21:00:00,2667.729,412.799,2699.477,103.000,15211.000
18,665,2023-01-13 03:30:00,2023-01-13 00:30:00,1683.604,468.844,1747.667,66.000,15432.000
18,665,2022-11-27 02:30:00,2022-11-26 23:30:00,2085.841,496.663,2144.156,81.000,15384.000
18,665,2022-06-10 02:00:00,2022-06-09 22:00:00,3577.445,516.231,3614.499,136.000,15377.000
18,665,2022-12-30 02:30:00,2022-12-29 23:30:00,2171.478,459.723,2219.609,85.000,15184.000
18,665,2022-07-15 14:30:00,2022-07-15 10:30:00,2747.279,520.555,2796.162,106.000,15326.000
18,665,2023-01-03 07:45:00,2023-01-03 04:45:00,1110.360,410.646,1183.862,45.000,15429.000
18,665,2022-05-07 21:15:00,2022-05-07 17:15:00,2398.195,533.733,2456.870,93.000,15318.000
18,665,2022-08-05 06:00:00,2022-08-05 02:00:00,1568.418,343.138,1605.515,61.000,15324.000
18,665,2022-05-30 10:00:00,2022-05-30 06:00:00,1764.212,194.741,1774.928,69.000,15164.000
18,665,2022-04-18 22:45:00,2022-04-18 18:45:00,3023.251,567.383,3076.032,117.000,15239.000
18,665,2022-08-24 00:00:00,2022-08-23 20:00:00,3840.481,564.072,3881.684,146.000,15421.000
18,665,2023-04-01 05:15:00,2023-04-01 02:15:00,1372.143,409.519,1431.951,54.000,15433.000
18,665,2022-04-09 23:45:00,2022-04-09 19:45:00,2986.292,551.336,3036.760,115.000,15271.000
18,665,2022-06-23 13:45:00,2022-06-23 09:45:00,2521.323,485.520,2567.645,98.000,15224.000
18,665,2022-10-31 10:15:00,2022-10-31 07:15:00,1143.702,319.611,1187.521,45.000,15455.000
18,665,2022-05-10 11:45:00,2022-05-10 07:45:00,2092.838,431.121,2136.782,80.000,15477.000
18,665,2022-09-23 23:00:00,2022-09-23 20:00:00,3211.032,541.995,3256.453,123.000,15294.000
18,665,2022-11-11 12:00:00,2022-11-11 09:00:00,1828.277,466.912,1886.956,72.000,15269.000
18,665,2022-07-21 16:00:00,2022-07-21 12:00:00,2867.492,536.589,2917.266,110.000,15356.000
18,665,2022-10-08 17:45:00,2022-10-08 14:45:00,2499.073,519.543,2552.506,96.000,15351.000
18,665,2022-11-15 23:15:00,2022-11-15 20:15:00,2430.881,550.603,2492.458,94.000,15407.000
18,665,2022-09-04 18:45:00,2022-09-04 14:45:00,2143.896,471.758,2195.187,83.000,15255.000
18,665,2022-06-16 07:15:00,2022-06-16 03:15:00,1368.465,334.316,1408.710,54.000,15183.000
18,665,2022-07-20 23:15:00,2022-07-20 19:15:00,3834.242,533.461,3871.175,147.000,15286.000
18,665,2023-03-30 17:15:00,2023-03-30 14:15:00,2166.761,542.337,2233.603,85.000,15285.000
18,665,2022-09-09 21:15:00,2022-09-09 17:15:00,2482.555,546.611,2542.020,95.000,15427.000
18,665,2023-02-04 07:00:00,2023-02-04 04:00:00,1397.101,600.659,1520.751,57.000,15413.000
18,665,2023-04-25 20:15:00,2023-04-25 16:15:00,2434.758,572.799,2501.229,94.000,15381.000
18,665,2022-11-05 23:00:00,2022-11-05 20:00:00,2175.209,523.508,2237.319,84.000,15485.000
18,665,2022-06-13 21:00:00,2022-06-13 17:00:00,3184.637,619.234,3244.282,121.000,15477.000
18,665,2023-01-03 13:30:00,2023-01-03 10:30:00,1812.691,530.507,1888.726,71.000,15320.000
18,665,2022-12-11 17:15:00,2022-12-11 14:15:00,2056.618,596.877,2141.481,81.000,15308.000
18,665,2023-01-26 22:00:00,2023-01-26 19:00:00,2091.836,675.170,2198.098,82.000,15493.000
18,665,2022-09-22 04:45:00,2022-09-22 01:45:00,1603.429,358.857,1643.095,62.000,15425.000
18,665,2022-07-05 07:00:00,2022-07-05 03:00:00,1455.480,317.648,1489.739,56.000,15301.000
18,665,2023-03-07 23:30:00,2023-03-07 20:30:00,2769.980,588.762,2831.860,108.000,15199.000
18,665,2022-05-30 05:30:00,2022-05-30 01:30:00,1836.107,224.099,1849.732,70.000,15370.000
18,665,2022-10-27 02:00:00,2022-10-26 23:00:00,2488.322,436.299,2526.282,95.000,15462.000
18,665,2022-05-17 22:45:00,2022-05-17 18:45:00,3515.851,516.595,3553.601,136.000,15121.000
18,665,2023-02-27 16:30:00,2023-02-27 13:30:00,2094.148,647.156,2191.864,82.000,15426.000
18,665,2022-08-15 11:00:00,2022-08-15 07:00:00,1392.569,272.199,1418.923,54.000,15332.000
18,665,2023-02-20 01:00:00,2023-02-19 22:00:00,2385.655,515.786,2440.776,92.000,15449.000
18,665,2023-03-10 04:00:00,2023-03-10 01:00:00,1532.574,494.714,1610.443,60.000,15449.000
18,665,2022-04-07 14:30:00,2022-04-07 10:30:00,2073.113,647.706,2171.939,81.000,15510.000
18,665,2023-03-23 23:00:00,2023-03-23 20:00:00,2636.170,552.219,2693.388,102.000,15345.000
18,665,2022-05-05 17:30:00,2022-05-05 13:30:00,2536.640,636.310,2615.231,99.000,15347.000
18,665,2022-07-20 15:15:00,2022-07-20 11:15:00,2763.244,536.224,2814.792,107.000,15289.000
18,665,2023-02-03 09:00:00,2023-02-03 06:00:00,1226.863,505.266,1326.833,50.000,15354.000
18,665,2022-09-09 19:30:00,2022-09-09 15:30:00,2521.983,538.272,2578.785,97.000,15413.000
18,665,2022-12-05 03:15:00,2022-12-05 00:15:00,1887.019,475.607,1946.032,73.000,15378.000
18,665,2023-02-07 17:45:00,2023-02-07 14:45:00,2126.500,737.133,2250.637,86.000,15206.000
18,665,2022-06-14 21:45:00,2022-06-14 17:45:00,3582.982,581.566,3629.874,136.000,15408.000
18,665,2023-03-28 08:15:00,2023-03-28 05:15:00,1196.128,403.174,1262.249,48.000,15303.000
18,665,2022-07-08 18:30:00,2022-07-08 14:30:00,3124.478,588.991,3179.508,120.000,15337.000
18,665,2022-07-06 23:00:00,2022-07-06 19:00:00,3832.498,534.797,3869.632,146.000,15324.000
18,665,2023-02-25 09:00:00,2023-02-25 06:00:00,1185.956,492.361,1284.100,48.000,15408.000
18,665,2023-04-17 23:00:00,2023-04-17 19:00:00,3307.612,481.878,3342.530,127.000,15217.000
18,665,2022-11-17 14:30:00,2022-11-17 11:30:00,2024.264,573.467,2103.927,80.000,15315.000
18,665,2022-07-28 05:45:00,2022-07-28 01:45:00,1658.664,355.458,1696.324,63.000,15483.000
18,665,2022-07-22 13:00:00,2022-07-22 09:00:00,2104.411,442.523,2150.435,82.000,15204.000
18,665,2023-03-06 04:30:00,2023-03-06 01:30:00,1399.367,526.650,1495.188,56.000,15432.000
18,665,2022-08-07 03:30:00,2022-08-06 23:30:00,2760.991,418.374,2792.509,105.000,15328.000
18,665,2022-07-30 08:15:00,2022-07-30 04:15:00,1431.359,334.947,1470.027,55.000,15425.000
18,665,2023-02-28 06:00:00,2023-02-28 03:00:00,1212.686,414.103,1281.440,49.000,15226.000
18,665,2022-07-04 06:30:00,2022-07-04 02:30:00,1520.848,324.936,1555.172,59.000,15337.000
18,665,2022-10-24 07:15:00,2022-10-24 04:15:00,1198.494,378.307,1256.783,47.000,15439.000
18,665,2022-09-20 05:00:00,2022-09-20 02:00:00,1497.656,324.567,1532.422,58.000,15428.000
18,665,2022-11-23 14:30:00,2022-11-23 11:30:00,2041.580,562.802,2117.734,80.000,15349.000
18,665,2022-06-06 06:30:00,2022-06-06 02:30:00,1875.111,396.409,1916.555,72.000,15465.000
18,665,2022-08-10 09:45:00,2022-08-10 05:45:00,1451.723,293.997,1481.194,56.000,15343.000
18,665,2022-10-21 18:45:00,2022-10-21 15:45:00,2105.215,537.981,2172.868,82.000,15428.000
18,665,2023-01-26 04:30:00,2023-01-26 01:30:00,1431.523,479.830,1509.800,57.000,15477.000
18,665,2022-04-13 15:30:00,2022-04-13 11:30:00,2276.045,555.833,2342.933,88.000,15382.000
18,665,2022-06-17 03:45:00,2022-06-16 23:45:00,2550.286,384.360,2579.087,97.000,15339.000
18,665,2022-10-10 13:30:00,2022-10-10 10:30:00,2156.471,404.928,2194.159,84.000,15193.000
18,665,2022-11-07 20:00:00,2022-11-07 17:00:00,2021.290,586.071,2104.541,79.000,15433.000
18,665,2023-01-23 12:00:00,2023-01-23 09:00:00,1557.232,560.339,1654.978,62.000,15382.000
18,665,2023-04-24 06:45:00,2023-04-24 02:45:00,1347.795,362.621,1395.724,52.000,15477.000
18,665,2022-10-18 20:00:00,2022-10-18 17:00:00,2137.948,543.354,2205.914,83.000,15462.000
18,665,2023-02-24 07:45:00,2023-02-24 04:45:00,1130.689,447.984,1216.201,46.000,15509.000
18,665,2023-01-17 00:30:00,2023-01-16 21:30:00,2477.290,523.183,2531.933,97.000,15198.000
18,665,2022-11-28 08:15:00,2022-11-28 05:15:00,1159.377,441.777,1240.695,47.000,15279.000
18,665,2022-08-13 23:45:00,2022-08-13 19:45:00,3365.110,502.985,3402.493,128.000,15380.000
18,665,2022-06-03 10:00:00,2022-06-03 06:00:00,1636.369,257.265,1656.469,63.000,15339.000
18,665,2023-03-21 11:00:00,2023-03-21 08:00:00,1758.300,441.078,1812.779,68.000,15365.000
18,665,2022-12-19 09:30:00,2022-12-19 06:30:00,1192.033,421.855,1264.478,48.000,15268.000
18,665,2022-12-23 18:30:00,2022-12-23 15:30:00,1897.172,552.928,1976.105,74.000,15488.000
18,665,2022-12-15 02:45:00,2022-12-14 23:45:00,2131.565,487.428,2186.585,82.000,15406.000
18,665,2022-04-23 02:30:00,2022-04-22 22:30:00,2798.347,510.054,2844.451,108.000,15231.000
18,665,2022-09-24 05:30:00,2022-09-24 02:30:00,1576.034,368.465,1618.533,61.000,15372.000
18,665,2023-02-20 15:00:00,2023-02-20 12:00:00,1959.469,582.369,2044.180,77.000,15291.000
18,665,2022-04-21 23:45:00,2022-04-21 19:45:00,3457.449,572.111,3504.464,133.000,15232.000
18,665,2022-10-14 14:30:00,2022-10-14 11:30:00,2352.043,539.422,2413.106,91.000,15378.000
18,665,2022-08-09 00:00:00,2022-08-08 20:00:00,3788.445,536.349,3826.224,145.000,15236.000
18,665,2022-07-01 03:15:00,2022-06-30 23:15:00,2953.417,443.399,2986.516,112.000,15391.000
18,665,2023-02-14 02:00:00,2023-02-13 23:00:00,2211.366,514.903,2270.520,86.000,15330.000
18,665,2022-09-28 07:45:00,2022-09-28 04:45:00,1224.102,337.528,1269.783,48.000,15276.000
18,665,2022-07-02 01:15:00,2022-07-01 21:15:00,3636.575,509.989,3672.161,139.000,15301.000
18,665,2022-06-01 19:00:00,2022-06-01 15:00:00,3224.459,594.855,3278.870,125.000,15270.000
18,665,2023-02-15 07:30:00,2023-02-15 04:30:00,1186.563,512.485,1292.506,49.000,15422.000
18,665,2022-10-10 15:30:00,2022-10-10 12:30:00,2443.363,481.250,2490.306,94.000,15310.000
18,665,2022-06-08 00:15:00,2022-06-07 20:15:00,4133.924,562.096,4171.963,160.000,15244.000
18,665,2022-05-07 02:15:00,2022-05-06 22:15:00,2996.235,467.871,3032.544,115.000,15315.000
18,665,2022-06-25 03:15:00,2022-06-24 23:15:00,2822.339,419.523,2853.349,109.000,15181.000
18,665,2022-05-17 12:30:00,2022-05-17 08:30:00,2718.764,483.064,2761.345,105.000,15178.000
18,665,2023-04-22 21:15:00,2023-04-22 17:15:00,2194.461,610.672,2277.846,85.000,15484.000
18,665,2022-11-17 16:45:00,2022-11-17 13:45:00,2116.257,619.770,2205.144,83.000,15332.000
18,665,2022-05-19 18:45:00,2022-05-19 14:45:00,2940.092,696.150,3021.385,114.000,15335.000
18,665,2023-04-01 16:00:00,2023-04-01 13:00:00,2411.139,526.453,2467.943,94.000,15240.000
18,665,2022-10-30 18:45:00,2022-10-30 15:45:00,2060.587,477.427,2115.173,79.000,15443.000
18,665,2023-02-24 22:00:00,2023-02-24 19:00:00,2058.358,694.364,2172.321,81.000,15480.000
18,665,2022-11-29 01:15:00,2022-11-28 22:15:00,2593.395,486.167,2638.571,99.000,15415.000
18,665,2022-10-13 07:15:00,2022-10-13 04:15:00,1284.062,305.506,1319.905,50.000,15432.000
18,665,2022-09-15 01:15:00,2022-09-14 22:15:00,3020.166,469.096,3056.379,116.000,15293.000
18,665,2023-01-16 22:45:00,2023-01-16 19:45:00,2157.178,617.015,2243.685,86.000,15198.000
18,665,2022-06-14 07:00:00,2022-06-14 03:00:00,1413.762,341.871,1454.510,55.000,15453.000
18,665,2022-12-14 16:15:00,2022-12-14 13:15:00,2085.160,667.869,2189.507,82.000,15400.000
18,665,2022-04-09 07:45:00,2022-04-09 03:45:00,1288.649,460.921,1368.599,51.000,15453.000
18,665,2023-04-10 05:30:00,2023-04-10 01:30:00,1382.308,416.832,1443.788,54.000,15372.000
18,665,2022-12-24 15:30:00,2022-12-24 12:30:00,1946.736,601.884,2037.657,78.000,15192.000
18,665,2022-08-30 21:45:00,2022-08-30 17:45:00,2934.397,551.747,2985.818,112.000,15401.000
18,665,2022-04-29 06:00:00,2022-04-29 02:00:00,1581.959,331.813,1616.383,61.000,15444.000
18,665,2023-02-22 14:30:00,2023-02-22 11:30:00,1878.579,563.355,1961.231,74.000,15267.000
18,665,2022-05-03 18:45:00,2022-05-03 14:45:00,2539.657,625.148,2615.467,99.000,15318.000
18,665,2023-03-05 20:00:00,2023-03-05 17:00:00,1971.685,682.660,2086.520,79.000,15402.000
18,665,2022-09-30 16:45:00,2022-09-30 13:45:00,2269.031,523.318,2328.597,88.000,15314.000
18,665,2023-03-25 15:00:00,2023-03-25 12:00:00,2167.282,463.824,2216.358,84.000,15201.000
18,665,2023-03-14 22:45:00,2023-03-14 19:45:00,2471.091,629.992,2550.133,96.000,15359.000
18,665,2022-09-12 20:30:00,2022-09-12 17:30:00,2283.351,570.687,2353.587,88.000,15471.000
18,665,2022-12-31 21:30:00,2022-12-31 18:30:00,2232.613,757.974,2357.771,89.000,15419.000
18,665,2022-09-16 12:45:00,2022-09-16 09:45:00,1901.555,421.326,1947.673,74.000,15262.000
18,665,2023-04-11 17:30:00,2023-04-11 13:30:00,2125.585,643.702,2220.916,83.000,15503.000
18,665,2023-03-05 07:00:00,2023-03-05 04:00:00,1145.934,410.140,1217.119,46.000,15269.000
18,665,2022-07-13 18:45:00,2022-07-13 14:45:00,3303.103,559.955,3350.230,128.000,15196.000
18,665,2023-02-09 09:45:00,2023-02-09 06:45:00,1317.695,488.171,1405.216,54.000,15226.000
18,665,2022-07-14 02:45:00,2022-07-13 22:45:00,3294.297,444.609,3324.165,126.000,15261.000
18,665,2022-11-25 11:30:00,2022-11-25 08:30:00,1747.101,471.771,1809.677,69.000,15239.000
18,665,2023-01-31 08:30:00,2023-01-31 05:30:00,1131.704,455.940,1220.096,46.000,15340.000
18,665,2022-10-17 07:00:00,2022-10-17 04:00:00,1193.851,380.119,1252.905,47.000,15490.000
18,665,2023-04-17 08:45:00,2023-04-17 04:45:00,1185.540,304.423,1224.001,46.000,15307.000
18,665,2023-01-16 08:00:00,2023-01-16 05:00:00,1119.467,463.069,1211.462,45.000,15460.000
18,665,2022-11-07 08:00:00,2022-11-07 05:00:00,1159.169,351.986,1211.432,45.000,15513.000
18,665,2022-10-27 07:00:00,2022-10-27 04:00:00,1171.257,362.646,1226.113,46.000,15312.000
18,665,2022-09-17 21:00:00,2022-09-17 18:00:00,2492.182,479.248,2537.844,96.000,15307.000
18,665,2023-04-29 12:45:00,2023-04-29 08:45:00,1628.607,455.893,1691.212,64.000,15365.000
18,665,2022-04-09 01:15:00,2022-04-08 21:15:00,2811.169,561.808,2866.758,109.000,15273.000
18,665,2022-12-27 23:15:00,2022-12-27 20:15:00,2234.880,662.064,2330.883,87.000,15495.000
18,665,2022-08-18 15:15:00,2022-08-18 11:15:00,2709.772,504.741,2756.380,104.000,15298.000
18,665,2022-06-24 16:00:00,2022-06-24 12:00:00,2856.920,567.561,2912.751,110.000,15373.000
18,665,2023-04-26 13:00:00,2023-04-26 09:00:00,2036.941,479.410,2092.597,80.000,15227.000
18,665,2022-11-26 15:15:00,2022-11-26 12:15:00,2101.748,623.605,2192.311,83.000,15278.000
18,665,2023-01-15 09:30:00,2023-01-15 06:30:00,1051.992,439.088,1139.950,43.000,15298.000
18,665,2022-09-05 19:45:00,2022-09-05 15:45:00,2346.843,568.813,2414.792,91.000,15359.000
18,665,2023-01-16 00:30:00,2023-01-15 21:30:00,2344.208,509.841,2399.010,91.000,15265.000
18,665,2022-04-25 13:30:00,2022-04-25 09:30:00,0.000,0.000,0.000,0.000,0.000
18,665,2023-02-07 08:00:00,2023-02-07 05:00:00,1163.343,482.265,1259.344,48.000,15372.000
18,665,2023-02-09 13:00:00,2023-02-09 10:00:00,1713.257,581.487,1809.247,69.000,15181.000
18,665,2022-06-19 01:45:00,2022-06-18 21:45:00,3120.975,451.126,3153.411,119.000,15387.000
18,665,2022-06-04 21:30:00,2022-06-04 17:30:00,3817.705,589.437,3862.941,148.000,15275.000
18,665,2023-03-02 21:00:00,2023-03-02 18:00:00,2059.212,729.249,2184.527,82.000,15480.000
18,665,2022-07-02 10:00:00,2022-07-02 06:00:00,1360.100,312.620,1395.565,53.000,15366.000
18,665,2023-04-28 12:15:00,2023-04-28 08:15:00,1836.936,475.712,1897.534,72.000,15264.000
18,665,2023-02-07 02:15:00,2023-02-06 23:15:00,2169.550,569.005,2242.925,84.000,15454.000
18,665,2022-11-10 08:30:00,2022-11-10 05:30:00,1215.499,419.383,1285.815,48.000,15458.000
18,665,2022-12-20 22:00:00,2022-12-20 19:00:00,2173.241,744.458,2297.215,86.000,15513.000
18,665,2022-06-16 14:30:00,2022-06-16 10:30:00,2611.070,558.041,2670.037,100.000,15409.000
18,665,2022-12-06 09:45:00,2022-12-06 06:45:00,1397.742,408.669,1456.260,55.000,15236.000
18,665,2022-10-27 09:45:00,2022-10-27 06:45:00,1656.569,388.894,1701.605,64.000,15347.000
18,665,2022-07-04 12:00:00,2022-07-04 08:00:00,2122.373,370.950,2154.547,82.000,15200.000
18,665,2022-12-01 11:15:00,2022-12-01 08:15:00,1662.604,365.653,1702.338,65.000,15207.000
18,665,2022-10-02 00:15:00,2022-10-01 21:15:00,2727.221,450.597,2764.195,106.000,15182.000
18,665,2023-01-31 00:00:00,2023-01-30 21:00:00,2395.414,648.532,2481.653,94.000,15328.000
18,665,2023-04-27 05:30:00,2023-04-27 01:30:00,1473.482,426.658,1534.010,58.000,15420.000
18,665,2023-03-17 12:00:00,2023-03-17 09:00:00,1833.540,459.181,1890.163,72.000,15187.000
18,665,2023-01-30 14:45:00,2023-01-30 11:45:00,1953.171,627.396,2051.463,78.000,15299.000
18,665,2023-02-19 03:45:00,2023-02-19 00:45:00,1679.585,499.684,1752.338,66.000,15470.000
18,665,2022-09-13 10:00:00,2022-09-13 07:00:00,2016.902,306.686,2040.086,78.000,15206.000
18,665,2022-06-21 01:15:00,2022-06-20 21:15:00,3355.658,521.743,3395.977,128.000,15316.000
18,665,2022-12-20 00:45:00,2022-12-19 21:45:00,2571.573,530.885,2625.800,99.000,15337.000
18,665,2022-11-19 04:00:00,2022-11-19 01:00:00,1648.806,437.821,1705.945,64.000,15363.000
18,665,2022-06-15 12:00:00,2022-06-15 08:00:00,2234.051,382.339,2266.532,87.000,15151.000
18,665,2022-05-25 12:45:00,2022-05-25 08:45:00,2218.107,390.585,2252.234,86.000,15241.000
18,665,2022-04-07 22:00:00,2022-04-07 18:00:00,2257.020,622.551,2341.305,88.000,15343.000
18,665,2022-12-19 22:15:00,2022-12-19 19:15:00,2185.906,710.521,2298.484,86.000,15445.000
18,665,2023-01-07 07:30:00,2023-01-07 04:30:00,1220.757,467.149,1307.087,49.000,15394.000
18,665,2022-10-08 20:15:00,2022-10-08 17:15:00,2261.921,520.064,2320.938,87.000,15479.000
18,665,2022-10-05 01:15:00,2022-10-04 22:15:00,3134.994,461.781,3168.821,119.000,15434.000
18,665,2023-03-17 20:15:00,2023-03-17 17:15:00,2330.404,579.503,2401.375,90.000,15429.000
18,665,2023-01-12 02:15:00,2023-01-11 23:15:00,2135.215,497.663,2192.444,82.000,15456.000
18,665,2023-01-05 03:00:00,2023-01-05 00:00:00,2058.712,587.480,2140.894,80.000,15479.000
18,665,2022-12-07 15:00:00,2022-12-07 12:00:00,2116.722,585.429,2196.187,83.000,15263.000
18,665,2022-05-19 01:00:00,2022-05-18 21:00:00,3696.224,462.495,3725.046,143.000,15120.000
18,665,2022-05-30 20:00:00,2022-05-30 16:00:00,3157.679,621.223,3218.206,121.000,15439.000
18,665,2022-05-10 04:00:00,2022-05-10 00:00:00,2232.426,415.456,2270.755,86.000,15304.000
18,665,2022-07-23 14:00:00,2022-07-23 10:00:00,2115.462,476.875,2168.545,82.000,15294.000
18,665,2022-10-17 06:15:00,2022-10-17 03:15:00,1243.139,393.040,1303.792,49.000,15475.000
18,665,2022-05-15 04:15:00,2022-05-15 00:15:00,2430.229,332.943,2452.929,92.000,15409.000
18,665,2023-03-24 03:30:00,2023-03-24 00:30:00,1675.550,424.009,1728.367,65.000,15302.000
18,665,2022-04-18 00:45:00,2022-04-17 20:45:00,3250.129,530.389,3293.122,125.000,15286.000
18,665,2023-04-05 23:00:00,2023-04-05 19:00:00,2951.251,516.331,2996.078,114.000,15224.000
18,665,2023-03-23 20:45:00,2023-03-23 17:45:00,2050.831,667.893,2156.847,81.000,15429.000
18,665,2023-01-31 22:30:00,2023-01-31 19:30:00,2066.925,718.499,2188.246,82.000,15414.000
18,665,2022-09-15 01:45:00,2022-09-14 22:45:00,2848.377,423.821,2879.735,109.000,15286.000
18,665,2022-07-16 18:30:00,2022-07-16 14:30:00,3057.297,508.316,3099.266,118.000,15185.000
18,665,2022-07-30 01:30:00,2022-07-29 21:30:00,3448.901,509.322,3486.305,131.000,15402.000
18,665,2023-04-18 07:15:00,2023-04-18 03:15:00,1242.059,330.434,1285.262,48.000,15392.000
18,665,2023-01-20 14:00:00,2023-01-20 11:00:00,1900.135,561.758,1981.435,75.000,15265.000
18,665,2023-01-06 02:15:00,2023-01-05 23:15:00,2270.272,550.964,2336.171,88.000,15365.000
18,665,2023-03-14 15:00:00,2023-03-14 12:00:00,1975.089,620.090,2070.142,78.000,15405.000
18,665,2023-04-30 20:30:00,2023-04-30 16:30:00,2347.890,511.525,2402.966,90.000,15426.000
18,665,2022-12-06 08:00:00,2022-12-06 05:00:00,1181.938,452.280,1265.518,48.000,15276.000
18,665,2023-03-07 16:00:00,2023-03-07 13:00:00,2173.189,685.268,2278.672,86.000,15388.000
18,665,2022-09-05 04:45:00,2022-09-05 00:45:00,1748.065,337.199,1780.290,67.000,15395.000
18,665,2022-05-26 13:30:00,2022-05-26 09:30:00,2412.741,441.396,2452.784,94.000,15152.000
18,665,2022-12-28 08:00:00,2022-12-28 05:00:00,1088.955,397.740,1159.319,44.000,15231.000
18,665,2023-03-14 18:45:00,2023-03-14 15:45:00,1974.714,663.855,2083.315,78.000,15370.000
18,665,2022-09-14 18:30:00,2022-09-14 15:30:00,2129.192,568.416,2203.759,83.000,15315.000
18,665,2022-11-14 11:45:00,2022-11-14 08:45:00,1912.172,439.228,1961.970,74.000,15387.000
18,665,2022-12-16 07:30:00,2022-12-16 04:30:00,1217.754,456.167,1300.390,49.000,15394.000
18,665,2022-07-09 11:45:00,2022-07-09 07:45:00,1499.703,316.161,1532.667,58.000,15293.000
18,665,2022-09-30 16:00:00,2022-09-30 13:00:00,2444.009,535.567,2502.001,94.000,15376.000
18,665,2023-03-06 06:00:00,2023-03-06 03:00:00,1237.135,545.352,1352.003,51.000,15501.000
18,665,2023-03-19 13:00:00,2023-03-19 10:00:00,1741.714,435.900,1795.432,68.000,15208.000
18,665,2022-12-07 00:45:00,2022-12-06 21:45:00,2735.490,575.171,2795.305,105.000,15417.000
18,665,2022-05-07 11:45:00,2022-05-07 07:45:00,1473.284,369.695,1518.960,57.000,15359.000
