empresa_id,poste_id,nom_comuna,nom_region,tipo_tension,codigo_placa,propiedad,cudn,altura_poste,material,disp_postacion,cant_redes_mt,cant_redes_bt,datum,zona,x,y,lat,long
18,1716203918,Padre Las Casas,La Araucanía,MT,1034203,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,187306.357,5701034.054,-38.78663100,-72.60205690
18,6173334,Padre Las Casas,La Araucanía,BT,708594,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187960.058,5702147.900,-38.77684520,-72.59404180
18,776443,Padre Las Casas,La Araucanía,BT,15249,Inst. de distribució,PA090H2,9.000,Hormigón,derivación,0,1,PSAD56,19,187091.249,5703865.008,-38.76109460,-72.60324580
18,665946,Padre Las Casas,La Araucanía,BT,253601,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187435.177,5698182.910,-38.81231840,-72.60186880
18,1716860380,Padre Las Casas,La Araucanía,MT,266241,Inst. de distribució,PA115H2,11.500,Hormigón,,2,0,PSAD56,19,186621.081,5703153.115,-38.76733010,-72.60896940
18,724051,Padre Las Casas,La Araucanía,BT,206343,Inst. de distribució,PA090H2,9.000,Hormigón,,0,1,PSAD56,19,186903.942,5697600.858,-38.81736440,-72.60823960
18,8516131,Padre Las Casas,La Araucanía,MT,802355,Inst. de distribució,PA115H2,11.500,Hormigón,,0,0,PSAD56,19,187544.670,5703653.730,-38.76315530,-72.59813310
18,5523751,Padre Las Casas,La Araucanía,BT,672087,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188264.225,5702341.501,-38.77521150,-72.59045980
18,777109,Padre Las Casas,La Araucanía,BT,15452,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,2,PSAD56,19,187387.596,5703701.243,-38.76267240,-72.59991590
18,710396,Padre Las Casas,La Araucanía,BT,206122,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,187857.503,5701407.581,-38.78346700,-72.59555490
18,1716849884,Padre Las Casas,La Araucanía,MT,206498,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,1,PSAD56,19,187584.949,5698967.797,-38.80531270,-72.59979140
18,734270,Padre Las Casas,La Araucanía,BT,30493,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187398.255,5702730.918,-38.77140280,-72.60023260
18,9525314,Padre Las Casas,La Araucanía,MT,977525,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,187134.053,5698229.565,-38.81179200,-72.60530890
18,9396062,Padre Las Casas,La Araucanía,MT,969112,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,1,PSAD56,19,188360.662,5702674.664,-38.77224930,-72.58920150
18,694499,Padre Las Casas,La Araucanía,BT,205695,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,185884.370,5697180.327,-38.82078340,-72.62015180
18,8132423,Padre Las Casas,La Araucanía,MT,815484,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,2,PSAD56,19,188263.771,5702066.289,-38.77768650,-72.59058920
18,1716848765,Padre Las Casas,La Araucanía,MT,14950,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,187337.901,5702799.337,-38.77076610,-72.60089500
