empresa_id,cudn,caracter_item_ini,caracter_item_fin,desc_item,valor_opcion,desc_opcion
18,QA3AH30N01A0120,12,15,CANTIDAD,0120,nnnn
18,QA3AH30N01A0150,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0150,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0150,3,3,FASE,3,Trifásico
18,QA3AH30N01A0150,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0150,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0150,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0150,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0150,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0150,12,15,CANTIDAD,0150,nnnn
18,QA3AH30N01A0200,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0200,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0200,3,3,FASE,3,Trifásico
18,QA3AH30N01A0200,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0200,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0200,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0200,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0200,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0200,12,15,CANTIDAD,0200,nnnn
18,QA3AH30N01A0300,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0300,3,3,FASE,3,Trifásico
18,QA3AH30N01A0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0300,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0300,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0300,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0300,12,15,CANTIDAD,0300,nnnn
18,QA3AH30N01A0500,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0500,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0500,3,3,FASE,3,Trifásico
18,QA3AH30N01A0500,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0500,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0500,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0500,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0500,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0500,12,15,CANTIDAD,0500,nnnn
18,QA3AH30N01C0015,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01C0015,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01C0015,3,3,FASE,3,Trifásico
18,QA3AH30N01C0015,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01C0015,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01C0015,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01C0015,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01C0015,11,11,UNIDAD DE CAPACIDAD,C,kW
18,QA3AH30N01C0015,12,15,CANTIDAD,0015,nnnn
18,QA3AH30N01D0300,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01D0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01D0300,3,3,FASE,3,Trifásico
18,QA3AH30N01D0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01D0300,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01D0300,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01D0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01D0300,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH30N01D0300,12,15,CANTIDAD,0300,nnnn
18,QA3AH30N01D0400,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01D0400,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01D0400,3,3,FASE,3,Trifásico
18,QA3AH30N01D0400,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01D0400,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01D0400,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01D0400,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01D0400,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH30N01D0400,12,15,CANTIDAD,0400,nnnn
18,QA3AH30N01D0650,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01D0650,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01D0650,3,3,FASE,3,Trifásico
18,QA3AH30N01D0650,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01D0650,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01D0650,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01D0650,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01D0650,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH30N01D0650,12,15,CANTIDAD,0650,nnnn
18,QA3AH30N01D1300,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01D1300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01D1300,3,3,FASE,3,Trifásico
18,QA3AH30N01D1300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01D1300,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01D1300,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01D1300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01D1300,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH30N01D1300,12,15,CANTIDAD,1300,nnnn
18,QA3AH30N01D1750,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01D1750,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01D1750,3,3,FASE,3,Trifásico
18,QA3AH30N01D1750,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01D1750,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01D1750,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01D1750,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01D1750,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH30N01D1750,12,15,CANTIDAD,1750,nnnn
18,QA3AH30N01N0000,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01N0000,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01N0000,3,3,FASE,3,Trifásico
18,QA3AH30N01N0000,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01N0000,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01N0000,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01N0000,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01N0000,11,11,UNIDAD DE CAPACIDAD,N,No aplica
18,QA3AH30N01N0000,12,15,CANTIDAD,0000,nnnn
18,QA3AH30N01N0080,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01N0080,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01N0080,3,3,FASE,3,Trifásico
18,QA3AH30N01N0080,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01N0080,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01N0080,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01N0080,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01N0080,11,11,UNIDAD DE CAPACIDAD,N,No aplica
18,QA3AH30N01N0080,12,15,CANTIDAD,0080,nnnn
18,QA3AH30N01V8400,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01V8400,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01V8400,3,3,FASE,3,Trifásico
18,QA3AH30N01V8400,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01V8400,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01V8400,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01V8400,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01V8400,11,11,UNIDAD DE CAPACIDAD,V,Volt
18,QA3AH30N01V8400,12,15,CANTIDAD,8400,nnnn
18,QA3AH30S01A0100,1,1,ítem,Q,Equipos Electricos
18,QA3AH30S01A0100,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30S01A0100,3,3,FASE,3,Trifásico
18,QA3AH30S01A0100,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30S01A0100,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30S01A0100,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30S01A0100,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30S01A0100,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30S01A0100,12,15,CANTIDAD,0100,nnnn
18,QA3AH30S01A0200,1,1,ítem,Q,Equipos Electricos
18,QA3AH30S01A0200,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30S01A0200,3,3,FASE,3,Trifásico
18,QA3AH30S01A0200,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30S01A0200,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30S01A0200,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30S01A0200,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30S01A0200,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30S01A0200,12,15,CANTIDAD,0200,nnnn
18,QA3AH30S01A0300,1,1,ítem,Q,Equipos Electricos
18,QA3AH30S01A0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30S01A0300,3,3,FASE,3,Trifásico
18,QA3AH30S01A0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30S01A0300,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30S01A0300,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30S01A0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30S01A0300,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30S01A0300,12,15,CANTIDAD,0300,nnnn
18,QA3AI30W01A0250,1,1,ítem,Q,Equipos Electricos
18,QA3AI30W01A0250,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AI30W01A0250,3,3,FASE,3,Trifásico
18,QA3AI30W01A0250,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AI30W01A0250,5,5,TIPO GENERAL,I,Interruptor SF6
18,QA3AI30W01A0250,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AI30W01A0250,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AI30W01A0250,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AI30W01A0250,12,15,CANTIDAD,0250,nnnn
18,QA3AI30W01A0630,1,1,ítem,Q,Equipos Electricos
18,QA3AI30W01A0630,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AI30W01A0630,3,3,FASE,3,Trifásico
18,QA3AI30W01A0630,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AI30W01A0630,5,5,TIPO GENERAL,I,Interruptor SF6
18,QA3AI30W01A0630,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AI30W01A0630,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AI30W01A0630,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AI30W01A0630,12,15,CANTIDAD,0630,nnnn
18,QA3AI30W02A0630,1,1,ítem,Q,Equipos Electricos
18,QA3AI30W02A0630,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AI30W02A0630,3,3,FASE,3,Trifásico
18,QA3AI30W02A0630,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AI30W02A0630,5,5,TIPO GENERAL,I,Interruptor SF6
18,QA3AI30W02A0630,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AI30W02A0630,9,10,NÚMERO DE VÍAS,02,nn
18,QA3AI30W02A0630,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AI30W02A0630,12,15,CANTIDAD,0630,nnnn
18,QA3AM10W01A0000,1,1,ítem,Q,Equipos Electricos
18,QA3AM10W01A0000,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AM10W01A0000,3,3,FASE,3,Trifásico
18,QA3AM10W01A0000,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AM10W01A0000,5,5,TIPO GENERAL,M,Interruptor Termomag
18,QA3AM10W01A0000,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AM10W01A0000,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AM10W01A0000,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AM10W01A0000,12,15,CANTIDAD,0000,nnnn
18,QA3AM30W01A0100,1,1,ítem,Q,Equipos Electricos
18,QA3AM30W01A0100,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AM30W01A0100,3,3,FASE,3,Trifásico
18,QA3AM30W01A0100,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AM30W01A0100,5,5,TIPO GENERAL,M,Interruptor Termomag
18,QA3AM30W01A0100,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AM30W01A0100,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AM30W01A0100,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AM30W01A0100,12,15,CANTIDAD,0100,nnnn
18,QA3AN10K01A0013,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01A0013,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01A0013,3,3,FASE,3,Trifásico
18,QA3AN10K01A0013,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01A0013,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01A0013,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01A0013,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01A0013,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AN10K01A0013,12,15,CANTIDAD,0013,nnnn
18,QA3AN10K01A0150,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01A0150,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01A0150,3,3,FASE,3,Trifásico
18,QA3AN10K01A0150,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01A0150,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01A0150,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01A0150,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01A0150,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AN10K01A0150,12,15,CANTIDAD,0150,nnnn
18,QA3AN10K01A0600,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01A0600,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01A0600,3,3,FASE,3,Trifásico
18,QA3AN10K01A0600,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01A0600,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01A0600,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01A0600,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01A0600,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AN10K01A0600,12,15,CANTIDAD,0600,nnnn
18,QA3AN10K01D0300,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01D0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01D0300,3,3,FASE,3,Trifásico
18,QA3AN10K01D0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01D0300,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01D0300,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01D0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01D0300,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AN10K01D0300,12,15,CANTIDAD,0300,nnnn
18,QA3AN10K01R0150,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01R0150,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01R0150,3,3,FASE,3,Trifásico
18,QA3AN10K01R0150,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01R0150,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01R0150,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01R0150,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01R0150,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10K01R0150,12,15,CANTIDAD,0150,nnnn
18,QA3AN10K01R0300,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01R0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01R0300,3,3,FASE,3,Trifásico
18,QA3AN10K01R0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01R0300,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01R0300,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01R0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01R0300,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10K01R0300,12,15,CANTIDAD,0300,nnnn
18,QA3AN10K01R0450,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01R0450,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01R0450,3,3,FASE,3,Trifásico
18,QA3AN10K01R0450,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01R0450,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01R0450,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01R0450,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01R0450,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10K01R0450,12,15,CANTIDAD,0450,nnnn
18,QA3AN10K01R0600,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01R0600,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01R0600,3,3,FASE,3,Trifásico
18,QA3AN10K01R0600,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01R0600,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01R0600,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01R0600,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01R0600,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10K01R0600,12,15,CANTIDAD,0600,nnnn
18,QA3AN10K01R0900,1,1,ítem,Q,Equipos Electricos
18,QA3AN10K01R0900,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10K01R0900,3,3,FASE,3,Trifásico
18,QA3AN10K01R0900,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10K01R0900,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10K01R0900,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10K01R0900,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10K01R0900,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10K01R0900,12,15,CANTIDAD,0900,nnnn
18,QA3AN10N01R0100,1,1,ítem,Q,Equipos Electricos
18,QA3AN10N01R0100,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10N01R0100,3,3,FASE,3,Trifásico
18,QA3AN10N01R0100,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10N01R0100,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10N01R0100,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10N01R0100,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10N01R0100,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10N01R0100,12,15,CANTIDAD,0100,nnnn
18,QA3AN10N01R0150,1,1,ítem,Q,Equipos Electricos
18,QA3AN10N01R0150,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10N01R0150,3,3,FASE,3,Trifásico
18,QA3AN10N01R0150,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10N01R0150,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10N01R0150,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10N01R0150,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10N01R0150,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10N01R0150,12,15,CANTIDAD,0150,nnnn
18,QA3AN10N01R0300,1,1,ítem,Q,Equipos Electricos
18,QA3AN10N01R0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10N01R0300,3,3,FASE,3,Trifásico
18,QA3AN10N01R0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10N01R0300,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10N01R0300,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10N01R0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10N01R0300,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10N01R0300,12,15,CANTIDAD,0300,nnnn
18,QA3AN10S01R0300,1,1,ítem,Q,Equipos Electricos
18,QA3AN10S01R0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10S01R0300,3,3,FASE,3,Trifásico
18,QA3AN10S01R0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10S01R0300,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10S01R0300,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10S01R0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10S01R0300,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10S01R0300,12,15,CANTIDAD,0300,nnnn
18,QA3AN10S01R0450,1,1,ítem,Q,Equipos Electricos
18,QA3AN10S01R0450,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10S01R0450,3,3,FASE,3,Trifásico
18,QA3AN10S01R0450,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10S01R0450,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10S01R0450,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10S01R0450,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10S01R0450,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10S01R0450,12,15,CANTIDAD,0450,nnnn
18,QA3AN10S01R0600,1,1,ítem,Q,Equipos Electricos
18,QA3AN10S01R0600,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10S01R0600,3,3,FASE,3,Trifásico
18,QA3AN10S01R0600,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10S01R0600,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10S01R0600,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10S01R0600,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10S01R0600,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10S01R0600,12,15,CANTIDAD,0600,nnnn
18,QA3AN10W01R0050,1,1,ítem,Q,Equipos Electricos
18,QA3AN10W01R0050,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10W01R0050,3,3,FASE,3,Trifásico
18,QA3AN10W01R0050,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10W01R0050,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10W01R0050,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10W01R0050,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10W01R0050,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10W01R0050,12,15,CANTIDAD,0050,nnnn
18,QA3AN10W01R0150,1,1,ítem,Q,Equipos Electricos
18,QA3AN10W01R0150,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10W01R0150,3,3,FASE,3,Trifásico
18,QA3AN10W01R0150,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10W01R0150,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10W01R0150,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10W01R0150,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10W01R0150,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10W01R0150,12,15,CANTIDAD,0150,nnnn
18,QA3AN10W01R0266,1,1,ítem,Q,Equipos Electricos
18,QA3AN10W01R0266,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10W01R0266,3,3,FASE,3,Trifásico
18,QA3AN10W01R0266,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10W01R0266,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10W01R0266,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10W01R0266,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10W01R0266,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10W01R0266,12,15,CANTIDAD,0266,nnnn
18,QA3AN10W01R0300,1,1,ítem,Q,Equipos Electricos
18,QA3AN10W01R0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10W01R0300,3,3,FASE,3,Trifásico
18,QA3AN10W01R0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10W01R0300,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10W01R0300,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10W01R0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10W01R0300,11,11,UNIDAD DE CAPACIDAD,R,KVAR
18,QA3AN10W01R0300,12,15,CANTIDAD,0300,nnnn
18,QA3AN10W01R0450,1,1,ítem,Q,Equipos Electricos
18,QA3AN10W01R0450,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AN10W01R0450,3,3,FASE,3,Trifásico
18,QA3AN10W01R0450,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AN10W01R0450,5,5,TIPO GENERAL,N,Banco de condensador
18,QA3AN10W01R0450,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AN10W01R0450,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AN10W01R0450,11,11,UNIDAD DE CAPACIDAD,R,KVAR
