empresa_id,cudn,descripcion
18,BAHC00170,Camara AT Hormigón prefabricada Calzada Hormigón de 17 dm3
18,BAHC00216,Camara AT Hormigón prefabricada Calzada Hormigón de 21 dm3
18,BAHC00288,Camara AT Hormigón prefabricada Calzada Hormigón de 28 dm3
18,BAHC00471,Camara AT Hormigón prefabricada Calzada Hormigón de 47 dm3
18,BAHC00768,Camara AT Hormigón prefabricada Calzada Hormigón de 76 dm3
18,BAHC14100,Camara AT Hormigón prefabricada Calzada Hormigón de 1.410 dm3
18,BAHC45000,Camara AT Hormigón prefabricada Calzada Hormigón de 4.500 dm3
18,BAHD00170,Camara AT Hormigón prefabricada Calzada Tierra de 17 dm3
18,BAHD00471,Camara AT Hormigón prefabricada Calzada Tierra de 47 dm3
18,BAHJ05024,Camara AT Hormigón prefabricada Jardines o áreas verdes de 502 dm3
18,BAHJ05026,Camara AT Hormigón prefabricada Jardines o áreas verdes de 502 dm3
18,BAHV00170,Camara AT Hormigón prefabricada Vereda Hormigón o Tierra de 17 dm3
18,BAHV00471,Camara AT Hormigón prefabricada Vereda Hormigón o Tierra de 47 dm3
18,BAHV01000,Camara AT Hormigón prefabricada Vereda Hormigón o Tierra de 100 dm3
18,BAHV04320,Camara AT Hormigón prefabricada Vereda Hormigón o Tierra de 432 dm3
18,BAHV05400,Camara AT Hormigón prefabricada Vereda Hormigón o Tierra de 540 dm3
18,BAPC00000,Camara AT PVC prefabricado Calzada Hormigón de 0 dm3
18,BAPD00000,Camara AT PVC prefabricado Calzada Tierra de 0 dm3
18,BAPV00000,Camara AT PVC prefabricado Vereda Hormigón o Tierra de 0 dm3
18,BBAC00064,Camara BT Albañilería - Ladrillos Calzada Hormigón de 6 dm3
18,BBAC00288,Camara BT Albañilería - Ladrillos Calzada Hormigón de 28 dm3
18,BBAC00360,Camara BT Albañilería - Ladrillos Calzada Hormigón de 36 dm3
18,BBAC00392,Camara BT Albañilería - Ladrillos Calzada Hormigón de 39 dm3
18,BBAC00512,Camara BT Albañilería - Ladrillos Calzada Hormigón de 51 dm3
18,BBAC01000,Camara BT Albañilería - Ladrillos Calzada Hormigón de 100 dm3
18,BBAC01500,Camara BT Albañilería - Ladrillos Calzada Hormigón de 150 dm3
18,BBAC05472,Camara BT Albañilería - Ladrillos Calzada Hormigón de 547 dm3
18,BBAD00096,Camara BT Albañilería - Ladrillos Calzada Tierra de 9 dm3
18,BBAD00288,Camara BT Albañilería - Ladrillos Calzada Tierra de 28 dm3
18,BBAD00512,Camara BT Albañilería - Ladrillos Calzada Tierra de 51 dm3
18,BBAD00686,Camara BT Albañilería - Ladrillos Calzada Tierra de 68 dm3
18,BBAD01000,Camara BT Albañilería - Ladrillos Calzada Tierra de 100 dm3
18,BBAD01500,Camara BT Albañilería - Ladrillos Calzada Tierra de 150 dm3
18,BBAD01778,Camara BT Albañilería - Ladrillos Calzada Tierra de 177 dm3
18,BBAJ00280,Camara BT Albañilería - Ladrillos Jardines o áreas verdes de 28 dm3
18,BBAJ00288,Camara BT Albañilería - Ladrillos Jardines o áreas verdes de 28 dm3
18,BBAJ00512,Camara BT Albañilería - Ladrillos Jardines o áreas verdes de 51 dm3
18,BBAJ01778,Camara BT Albañilería - Ladrillos Jardines o áreas verdes de 177 dm3
18,BBAV00000,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 0 dm3
18,BBAV00064,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 6 dm3
18,BBAV00080,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 8 dm3
18,BBAV00096,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 9 dm3
18,BBAV00103,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 10 dm3
18,BBAV00111,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 11 dm3
18,BBAV00205,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 20 dm3
18,BBAV00213,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 21 dm3
18,BBAV00288,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 28 dm3
18,BBAV00312,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 31 dm3
18,BBAV00360,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 36 dm3
18,BBAV00416,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 41 dm3
18,BBAV00448,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 44 dm3
18,BBAV00512,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 51 dm3
18,BBAV00768,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 76 dm3
18,BBAV00896,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 89 dm3
18,BBAV01000,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 100 dm3
18,BBAV01500,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 150 dm3
18,BBAV01778,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 177 dm3
18,BBAV02000,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 200 dm3
18,BBAV05472,Camara BT Albañilería - Ladrillos Vereda Hormigón o Tierra de 547 dm3
18,BBGC00288,Camara BT Hormigón Calzada Hormigón de 28 dm3
18,BBGD00216,Camara BT Hormigón Calzada Tierra de 21 dm3
18,BBGD00342,Camara BT Hormigón Calzada Tierra de 34 dm3
18,BBGV00288,Camara BT Hormigón Vereda Hormigón o Tierra de 28 dm3
18,BBGV00640,Camara BT Hormigón Vereda Hormigón o Tierra de 64 dm3
18,BBGV01000,Camara BT Hormigón Vereda Hormigón o Tierra de 100 dm3
18,BBGV01728,Camara BT Hormigón Vereda Hormigón o Tierra de 172 dm3
18,BBHC00029,Camara BT Hormigón prefabricada Calzada Hormigón de 2 dm3
18,BBHC00170,Camara BT Hormigón prefabricada Calzada Hormigón de 17 dm3
18,BBHC00216,Camara BT Hormigón prefabricada Calzada Hormigón de 21 dm3
18,BBHC00288,Camara BT Hormigón prefabricada Calzada Hormigón de 28 dm3
18,BBHC00471,Camara BT Hormigón prefabricada Calzada Hormigón de 47 dm3
18,BBHD00029,Camara BT Hormigón prefabricada Calzada Tierra de 2 dm3
18,BBHD00170,Camara BT Hormigón prefabricada Calzada Tierra de 17 dm3
18,BBHD00216,Camara BT Hormigón prefabricada Calzada Tierra de 21 dm3
18,BBHD00288,Camara BT Hormigón prefabricada Calzada Tierra de 28 dm3
18,BBHD00471,Camara BT Hormigón prefabricada Calzada Tierra de 47 dm3
18,BBHJ00100,Camara BT Hormigón prefabricada Jardines o áreas verdes de 10 dm3
18,BBHV00029,Camara BT Hormigón prefabricada Vereda Hormigón o Tierra de 2 dm3
18,BBHV00096,Camara BT Hormigón prefabricada Vereda Hormigón o Tierra de 9 dm3
18,BBHV00170,Camara BT Hormigón prefabricada Vereda Hormigón o Tierra de 17 dm3
18,BBHV00216,Camara BT Hormigón prefabricada Vereda Hormigón o Tierra de 21 dm3
18,BBHV00288,Camara BT Hormigón prefabricada Vereda Hormigón o Tierra de 28 dm3
18,BBHV00471,Camara BT Hormigón prefabricada Vereda Hormigón o Tierra de 47 dm3
18,BBHV02880,Camara BT Hormigón prefabricada Vereda Hormigón o Tierra de 288 dm3
18,BBPC00000,Camara BT PVC prefabricado Calzada Hormigón de 0 dm3
18,BBPV00000,Camara BT PVC prefabricado Vereda Hormigón o Tierra de 0 dm3
18,CAAACU3A013000,Conductor Papel-plomo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 13 mm2 fase 0 mm2 neutro
18,CAAACU3C021000,Conductor Papel-plomo Aéreo Alambre Cobre Trifásico sin neutro 23 kV 21 mm2 fase 0 mm2 neutro
18,CAAACU6B054034,Conductor Papel-plomo Aéreo Alambre Cobre Trifásico con neutro BT 54 mm2 fase 34 mm2 neutro
18,CASDCU3A016000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 16 mm2 fase 0 mm2 neutro
18,CASDCU3A025000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 25 mm2 fase 0 mm2 neutro
18,CASDCU3A035000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 35 mm2 fase 0 mm2 neutro
18,CASDCU3A038000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 38 mm2 fase 0 mm2 neutro
18,CASDCU3A050000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 50 mm2 fase 0 mm2 neutro
18,CASDCU3A095000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 95 mm2 fase 0 mm2 neutro
18,CASDCU3A150000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 150 mm2 fase 0 mm2 neutro
18,CASDCU3A185000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 185 mm2 fase 0 mm2 neutro
18,CASDCU3A240000,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico sin neutro 15 kV 240 mm2 fase 0 mm2 neutro
18,CASDCU6B010010,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico con neutro BT 10 mm2 fase 10 mm2 neutro
18,CASDCU6B016016,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico con neutro BT 16 mm2 fase 16 mm2 neutro
18,CASDCU6B025013,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico con neutro BT 25 mm2 fase 13 mm2 neutro
18,CASDCU6B025025,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico con neutro BT 25 mm2 fase 25 mm2 neutro
18,CASDCU6B035016,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico con neutro BT 35 mm2 fase 16 mm2 neutro
18,CASDCU6B050025,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico con neutro BT 50 mm2 fase 25 mm2 neutro
18,CASDCU6B050033,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico con neutro BT 50 mm2 fase 33 mm2 neutro
18,CASDCU6B050050,Conductor Papel-plomo Subterráneo Cable Trifásico Cobre Trifásico con neutro BT 50 mm2 fase 50 mm2 neutro
18,CDAAAG2C013000,Conductor Desnudo Aéreo Alambre Alambre Galvanizado Bifásico sin neutro 23 kV 13 mm2 fase 0 mm2 neutro
18,CDAAAG3A008000,Conductor Desnudo Aéreo Alambre Alambre Galvanizado Trifásico sin neutro 15 kV 8 mm2 fase 0 mm2 neutro
18,CDAAAG7B000010,Conductor Desnudo Aéreo Alambre Alambre Galvanizado Solo Neutro Unión BT 0 mm2 fase 10 mm2 neutro
18,CDAAAL2C021000,Conductor Desnudo Aéreo Alambre Aluminio Bifásico sin neutro 23 kV 21 mm2 fase 0 mm2 neutro
18,CDAAAL3A013000,Conductor Desnudo Aéreo Alambre Aluminio Trifásico sin neutro 15 kV 13 mm2 fase 0 mm2 neutro
18,CDAAAL3A062000,Conductor Desnudo Aéreo Alambre Aluminio Trifásico sin neutro 15 kV 62 mm2 fase 0 mm2 neutro
18,CDAAAL3A125000,Conductor Desnudo Aéreo Alambre Aluminio Trifásico sin neutro 15 kV 125 mm2 fase 0 mm2 neutro
18,CDAAAL3C021000,Conductor Desnudo Aéreo Alambre Aluminio Trifásico sin neutro 23 kV 21 mm2 fase 0 mm2 neutro
18,CDAAAL4B016016,Conductor Desnudo Aéreo Alambre Aluminio Monofásico con neutro BT 16 mm2 fase 16 mm2 neutro
18,CDAAAL6B035050,Conductor Desnudo Aéreo Alambre Aluminio Trifásico con neutro BT 35 mm2 fase 50 mm2 neutro
18,CDAAAS2A021000,Conductor Desnudo Aéreo Alambre ACSR Bifásico sin neutro 15 kV 21 mm2 fase 0 mm2 neutro
18,CDAAAS3A021000,Conductor Desnudo Aéreo Alambre ACSR Trifásico sin neutro 15 kV 21 mm2 fase 0 mm2 neutro
18,CDAACU1A008000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 15 kV 8 mm2 fase 0 mm2 neutro
18,CDAACU1A010000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 15 kV 10 mm2 fase 0 mm2 neutro
18,CDAACU1A013000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 15 kV 13 mm2 fase 0 mm2 neutro
18,CDAACU1A016000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 15 kV 16 mm2 fase 0 mm2 neutro
18,CDAACU1A017000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 15 kV 17 mm2 fase 0 mm2 neutro
18,CDAACU1A021000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 15 kV 21 mm2 fase 0 mm2 neutro
18,CDAACU1A034000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 15 kV 34 mm2 fase 0 mm2 neutro
18,CDAACU1B013000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro BT 13 mm2 fase 0 mm2 neutro
18,CDAACU1C008000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 23 kV 8 mm2 fase 0 mm2 neutro
18,CDAACU1C013000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 23 kV 13 mm2 fase 0 mm2 neutro
18,CDAACU1C016000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 23 kV 16 mm2 fase 0 mm2 neutro
18,CDAACU1C021000,Conductor Desnudo Aéreo Alambre Cobre Monofásico sin neutro 23 kV 21 mm2 fase 0 mm2 neutro
18,CDAACU2A008000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 15 kV 8 mm2 fase 0 mm2 neutro
18,CDAACU2A010000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 15 kV 10 mm2 fase 0 mm2 neutro
18,CDAACU2A013000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 15 kV 13 mm2 fase 0 mm2 neutro
18,CDAACU2A016000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 15 kV 16 mm2 fase 0 mm2 neutro
18,CDAACU2A017000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 15 kV 17 mm2 fase 0 mm2 neutro
18,CDAACU2A021000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 15 kV 21 mm2 fase 0 mm2 neutro
18,CDAACU2A067000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 15 kV 67 mm2 fase 0 mm2 neutro
18,CDAACU2C008000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 23 kV 8 mm2 fase 0 mm2 neutro
18,CDAACU2C013000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 23 kV 13 mm2 fase 0 mm2 neutro
18,CDAACU2C016000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 23 kV 16 mm2 fase 0 mm2 neutro
18,CDAACU2C017000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 23 kV 17 mm2 fase 0 mm2 neutro
18,CDAACU2C021000,Conductor Desnudo Aéreo Alambre Cobre Bifásico sin neutro 23 kV 21 mm2 fase 0 mm2 neutro
18,CDAACU3A000000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 0 mm2 fase 0 mm2 neutro
18,CDAACU3A006000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 6 mm2 fase 0 mm2 neutro
18,CDAACU3A008000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 8 mm2 fase 0 mm2 neutro
18,CDAACU3A010000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 10 mm2 fase 0 mm2 neutro
18,CDAACU3A013000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 13 mm2 fase 0 mm2 neutro
18,CDAACU3A016000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 16 mm2 fase 0 mm2 neutro
18,CDAACU3A017000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 17 mm2 fase 0 mm2 neutro
18,CDAACU3A021000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 21 mm2 fase 0 mm2 neutro
18,CDAACU3A026000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 26 mm2 fase 0 mm2 neutro
18,CDAACU3A034000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 34 mm2 fase 0 mm2 neutro
18,CDAACU3A035000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 35 mm2 fase 0 mm2 neutro
18,CDAACU3A054000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 54 mm2 fase 0 mm2 neutro
18,CDAACU3A067000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 15 kV 67 mm2 fase 0 mm2 neutro
18,CDAACU3C008000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 23 kV 8 mm2 fase 0 mm2 neutro
18,CDAACU3C013000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 23 kV 13 mm2 fase 0 mm2 neutro
18,CDAACU3C016000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 23 kV 16 mm2 fase 0 mm2 neutro
18,CDAACU3C017000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 23 kV 17 mm2 fase 0 mm2 neutro
18,CDAACU3C021000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 23 kV 21 mm2 fase 0 mm2 neutro
18,CDAACU3C042000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 23 kV 42 mm2 fase 0 mm2 neutro
18,CDAACU3C054000,Conductor Desnudo Aéreo Alambre Cobre Trifásico sin neutro 23 kV 54 mm2 fase 0 mm2 neutro
18,CDAACU4B004004,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 4 mm2 fase 4 mm2 neutro
18,CDAACU4B005005,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 5 mm2 fase 5 mm2 neutro
18,CDAACU4B008008,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 8 mm2 fase 8 mm2 neutro
18,CDAACU4B008013,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 8 mm2 fase 13 mm2 neutro
18,CDAACU4B008026,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 8 mm2 fase 26 mm2 neutro
18,CDAACU4B010010,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 10 mm2 fase 10 mm2 neutro
18,CDAACU4B010013,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 10 mm2 fase 13 mm2 neutro
18,CDAACU4B010016,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 10 mm2 fase 16 mm2 neutro
18,CDAACU4B013008,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 13 mm2 fase 8 mm2 neutro
18,CDAACU4B013010,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 13 mm2 fase 10 mm2 neutro
18,CDAACU4B013013,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 13 mm2 fase 13 mm2 neutro
18,CDAACU4B013016,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 13 mm2 fase 16 mm2 neutro
18,CDAACU4B013017,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 13 mm2 fase 17 mm2 neutro
18,CDAACU4B013021,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 13 mm2 fase 21 mm2 neutro
18,CDAACU4B013026,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 13 mm2 fase 26 mm2 neutro
18,CDAACU4B016008,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 16 mm2 fase 8 mm2 neutro
18,CDAACU4B016010,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 16 mm2 fase 10 mm2 neutro
18,CDAACU4B016013,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 16 mm2 fase 13 mm2 neutro
18,CDAACU4B016016,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 16 mm2 fase 16 mm2 neutro
18,CDAACU4B017008,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 17 mm2 fase 8 mm2 neutro
18,CDAACU4B017013,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 17 mm2 fase 13 mm2 neutro
18,CDAACU4B017017,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 17 mm2 fase 17 mm2 neutro
18,CDAACU4B017021,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 17 mm2 fase 21 mm2 neutro
18,CDAACU4B021013,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 21 mm2 fase 13 mm2 neutro
18,CDAACU4B021016,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 21 mm2 fase 16 mm2 neutro
18,CDAACU4B021021,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 21 mm2 fase 21 mm2 neutro
18,CDAACU4B025016,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 25 mm2 fase 16 mm2 neutro
18,CDAACU4B025025,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 25 mm2 fase 25 mm2 neutro
18,CDAACU4B026016,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 26 mm2 fase 16 mm2 neutro
18,CDAACU4B027017,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 27 mm2 fase 17 mm2 neutro
18,CDAACU4B033016,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 33 mm2 fase 16 mm2 neutro
18,CDAACU4B034017,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 34 mm2 fase 17 mm2 neutro
18,CDAACU4B034034,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 34 mm2 fase 34 mm2 neutro
18,CDAACU4B054017,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 54 mm2 fase 17 mm2 neutro
18,CDAACU4B054027,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 54 mm2 fase 27 mm2 neutro
18,CDAACU4B054054,Conductor Desnudo Aéreo Alambre Cobre Monofásico con neutro BT 54 mm2 fase 54 mm2 neutro
18,CDAACU5B005005,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 5 mm2 fase 5 mm2 neutro
18,CDAACU5B008008,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 8 mm2 fase 8 mm2 neutro
18,CDAACU5B010010,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 10 mm2 fase 10 mm2 neutro
18,CDAACU5B010013,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 10 mm2 fase 13 mm2 neutro
18,CDAACU5B010016,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 10 mm2 fase 16 mm2 neutro
18,CDAACU5B013008,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 13 mm2 fase 8 mm2 neutro
18,CDAACU5B013010,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 13 mm2 fase 10 mm2 neutro
18,CDAACU5B013013,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 13 mm2 fase 13 mm2 neutro
18,CDAACU5B013016,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 13 mm2 fase 16 mm2 neutro
18,CDAACU5B013026,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 13 mm2 fase 26 mm2 neutro
18,CDAACU5B016010,Conductor Desnudo Aéreo Alambre Cobre Bifásico con neutro BT 16 mm2 fase 10 mm2 neutro
